Case_ID,Load_Position_X_m,Applied_Node_ID,Load_Magnitude_N,Max_Deformation_m
5813,5.82,465,2300.0,2.0034275969620516e-05
5814,5.82,465,3400.0,2.961588621595986e-05
5815,5.82,465,4500.0,3.919749646229866e-05
5816,5.82,465,5600.0,4.877910670851441e-05
5817,5.82,465,6700.0,5.836071695496003e-05
5818,5.82,465,7800.0,6.794232720139369e-05
5819,5.82,465,8900.0,7.752393744750277e-05
5820,5.82,465,10000.0,8.710554769353956e-05
5821,5.83,465,100.0,8.710554769416254e-07
5822,5.83,465,1200.0,1.0452665723286604e-05
5823,5.83,465,2300.0,2.0034275969620408e-05
5824,5.83,465,3400.0,2.9615886215959023e-05
5825,5.83,465,4500.0,3.9197496462387216e-05
5826,5.83,465,5600.0,4.8779106708631516e-05
5827,5.83,465,6700.0,5.836071695496878e-05
5828,5.83,465,7800.0,6.794232720145817e-05
5829,5.83,465,8900.0,7.752393744765261e-05
5830,5.83,465,10000.0,8.710554769399786e-05
5831,5.84,465,100.0,8.710554769389895e-07
5832,5.84,465,1200.0,1.0452665723225343e-05
5833,5.84,465,2300.0,2.0034275969500715e-05
5834,5.84,465,3400.0,2.9615886215960967e-05
5835,5.84,465,4500.0,3.9197496462143366e-05
5836,5.84,465,5600.0,4.877910670862814e-05
5837,5.84,465,6700.0,5.836071695503735e-05
5838,5.84,465,7800.0,6.794232720123683e-05
5839,5.84,465,8900.0,7.752393744763515e-05
5840,5.84,465,10000.0,8.710554769399416e-05
5841,5.85,465,100.0,8.710554769371943e-07
5842,5.85,465,1200.0,1.045266572328978e-05
5843,5.85,465,2300.0,2.0034275969576975e-05
5844,5.85,465,3400.0,2.961588621597995e-05
5845,5.85,465,4500.0,3.9197496462060736e-05
5846,5.85,465,5600.0,4.877910670861495e-05
5847,5.85,465,6700.0,5.83607169549649e-05
5848,5.85,465,7800.0,6.794232720099208e-05
5849,5.85,465,8900.0,7.752393744770006e-05
5850,5.85,465,10000.0,8.710554769400054e-05
5851,5.86,465,100.0,8.710554769411416e-07
5852,5.86,465,1200.0,1.0452665723279587e-05
5853,5.86,465,2300.0,2.0034275969619916e-05
5854,5.86,465,3400.0,2.961588621598694e-05
5855,5.86,465,4500.0,3.9197496462296875e-05
5856,5.86,465,5600.0,4.8779106708635555e-05
5857,5.86,465,6700.0,5.836071695499925e-05
5858,5.86,465,7800.0,6.794232720141803e-05
5859,5.86,465,8900.0,7.75239374476625e-05
5860,5.86,465,10000.0,8.710554769399012e-05
5861,5.87,465,100.0,8.710554769400214e-07
5862,5.87,465,1200.0,1.0452665723279587e-05
5863,5.87,465,2300.0,2.0034275969634618e-05
5864,5.87,465,3400.0,2.9615886215959358e-05
5865,5.87,465,4500.0,3.9197496462299816e-05
5866,5.87,465,5600.0,4.8779106708640095e-05
5867,5.87,465,6700.0,5.8360716954420966e-05
5868,5.87,465,7800.0,6.794232720107668e-05
5869,5.87,465,8900.0,7.75239374476573e-05
5870,5.87,465,10000.0,8.710554769416064e-05
5871,5.88,465,100.0,8.710554769399794e-07
5872,5.88,465,1200.0,1.0452665723279956e-05
5873,5.88,465,2300.0,2.003427596958655e-05
5874,5.88,465,3400.0,2.961588621602823e-05
5875,5.88,465,4500.0,3.9197496462297424e-05
5876,5.88,465,5600.0,4.8779106708639776e-05
5877,5.88,465,6700.0,5.8360716954981986e-05
5878,5.88,465,7800.0,6.794232720131968e-05
5879,5.88,465,8900.0,7.75239374476597e-05
5880,5.88,465,10000.0,8.710554769399983e-05
5881,5.89,465,100.0,8.710554769390887e-07
5882,5.89,465,1200.0,1.045266572328001e-05
5883,5.89,465,2300.0,2.0034275969620503e-05
5884,5.89,465,3400.0,2.9615886215959687e-05
5885,5.89,465,4500.0,3.9197496462299816e-05
5886,5.89,465,5600.0,4.8779106708634484e-05
5887,5.89,465,6700.0,5.836071695495802e-05
5888,5.89,465,7800.0,6.794232720132168e-05
5889,5.89,465,8900.0,7.752393744763148e-05
5890,5.89,465,10000.0,8.71055476941813e-05
5891,5.9,465,100.0,8.710554769399794e-07
5892,5.9,465,1200.0,1.0452665723284198e-05
5893,5.9,465,2300.0,2.0034275969618378e-05
5894,5.9,465,3400.0,2.961588621595875e-05
5895,5.9,465,4500.0,3.919749646229318e-05
5896,5.9,465,5600.0,4.877910670864302e-05
5897,5.9,465,6700.0,5.8360716954975664e-05
5898,5.9,465,7800.0,6.794232720131356e-05
5899,5.9,465,8900.0,7.752393744778922e-05
5900,5.9,465,10000.0,8.710554769378114e-05
5901,5.91,465,100.0,8.710554769387258e-07
5902,5.91,465,1200.0,1.0452665723281086e-05
5903,5.91,465,2300.0,2.0034275969619916e-05
5904,5.91,465,3400.0,2.9615886215959053e-05
5905,5.91,465,4500.0,3.9197496462300053e-05
5906,5.91,465,5600.0,4.8779106708639776e-05
5907,5.91,465,6700.0,5.836071695506605e-05
5908,5.91,465,7800.0,6.794232720132847e-05
5909,5.91,465,8900.0,7.752393744766267e-05
5910,5.91,465,10000.0,8.710554769392054e-05
5911,5.92,465,100.0,8.710554769400488e-07
5912,5.92,465,1200.0,1.0452665723279745e-05
5913,5.92,465,2300.0,2.0034275969595105e-05
5914,5.92,465,3400.0,2.9615886215765425e-05
5915,5.92,465,4500.0,3.919749646216399e-05
5916,5.92,465,5600.0,4.877910670861979e-05
5917,5.92,465,6700.0,5.836071695490244e-05
5918,5.92,465,7800.0,6.794232720123412e-05
5919,5.92,465,8900.0,7.752393744785457e-05
5920,5.92,465,10000.0,8.710554769371591e-05
5921,5.93,465,100.0,8.710554769418555e-07
5922,5.93,465,1200.0,1.0452665723279956e-05
5923,5.93,465,2300.0,2.003427596962667e-05
5924,5.93,465,3400.0,2.9615886215953924e-05
5925,5.93,465,4500.0,3.9197496462299816e-05
5926,5.93,465,5600.0,4.8779106708640013e-05
5927,5.93,465,6700.0,5.836071695498456e-05
5928,5.93,465,7800.0,6.794232720131814e-05
5929,5.93,465,8900.0,7.752393744746023e-05
5930,5.93,465,10000.0,8.710554769386292e-05
5931,5.94,465,100.0,8.710554769402532e-07
5932,5.94,465,1200.0,1.0452665723265997e-05
5933,5.94,465,2300.0,2.003427596962047e-05
5934,5.94,465,3400.0,2.961588621585373e-05
5935,5.94,465,4500.0,3.9197496462331184e-05
5936,5.94,465,5600.0,4.877910670870958e-05
5937,5.94,465,6700.0,5.836071695503844e-05
5938,5.94,465,7800.0,6.79423272014369e-05
5939,5.94,465,8900.0,7.752393744766005e-05
5940,5.94,465,10000.0,8.710554769400033e-05
5941,5.95,465,100.0,8.710554769399522e-07
5942,5.95,465,1200.0,1.0452665723279889e-05
5943,5.95,465,2300.0,2.0034275969616772e-05
5944,5.95,465,3400.0,2.961588621595867e-05
5945,5.95,465,4500.0,3.919749646243585e-05
5946,5.95,465,5600.0,4.8779106708638936e-05
5947,5.95,465,6700.0,5.836071695498014e-05
5948,5.95,465,7800.0,6.794232720122367e-05
5949,5.95,465,8900.0,7.752393744765273e-05
5950,5.95,465,10000.0,8.710554769399956e-05
5951,5.96,465,100.0,8.710554769399508e-07
5952,5.96,465,1200.0,1.0452665723278821e-05
5953,5.96,465,2300.0,2.0034275969570795e-05
5954,5.96,465,3400.0,2.961588621595986e-05
5955,5.96,465,4500.0,3.91974964622699e-05
5956,5.96,465,5600.0,4.877910670864676e-05
5957,5.96,465,6700.0,5.836071695479409e-05
5958,5.96,465,7800.0,6.794232720090668e-05
5959,5.96,465,8900.0,7.752393744758478e-05
5960,5.96,465,10000.0,8.71055476940226e-05
5961,5.97,465,100.0,8.710554769404614e-07
5962,5.97,465,1200.0,1.0452665723232055e-05
5963,5.97,465,2300.0,2.0034275969581532e-05
5964,5.97,465,3400.0,2.9615886215904104e-05
5965,5.97,465,4500.0,3.919749646238681e-05
5966,5.97,465,5600.0,4.877910670863514e-05
5967,5.97,465,6700.0,5.836071695498014e-05
5968,5.97,465,7800.0,6.794232720132006e-05
5969,5.97,465,8900.0,7.75239374476597e-05
5970,5.97,465,10000.0,8.710554769417239e-05
5971,5.98,465,100.0,8.710554769399983e-07
5972,5.98,465,1200.0,1.0452665723305245e-05
5973,5.98,465,2300.0,2.0034275969658826e-05
5974,5.98,465,3400.0,2.961588621594882e-05
5975,5.98,465,4500.0,3.919749646229363e-05
5976,5.98,465,5600.0,4.8779106708627443e-05
5977,5.98,465,6700.0,5.8360716954972276e-05
5978,5.98,465,7800.0,6.794232720151432e-05
5979,5.98,465,8900.0,7.752393744729967e-05
5980,5.98,465,10000.0,8.710554769400011e-05
5981,5.99,465,100.0,8.710554769400013e-07
5982,5.99,465,1200.0,1.0452665723260102e-05
5983,5.99,465,2300.0,2.003427596961834e-05
5984,5.99,465,3400.0,2.9615886215959223e-05
5985,5.99,465,4500.0,3.919749646234096e-05
5986,5.99,465,5600.0,4.8779106708640013e-05
5987,5.99,465,6700.0,5.8360716954946844e-05
5988,5.99,465,7800.0,6.794232720141098e-05
5989,5.99,465,8900.0,7.752393744791992e-05
5990,5.99,465,10000.0,8.710554769388166e-05
5991,6.0,465,100.0,8.710554769398941e-07
5992,6.0,465,1200.0,1.0452665723222509e-05
5993,6.0,465,2300.0,2.0034275969620025e-05
5994,6.0,465,3400.0,2.961588621596017e-05
5995,6.0,465,4500.0,3.919749646211736e-05
5996,6.0,465,5600.0,4.877910670878044e-05
5997,6.0,465,6700.0,5.836071695482067e-05
5998,6.0,465,7800.0,6.794232720085633e-05
5999,6.0,465,8900.0,7.75239374474036e-05
6000,6.0,465,10000.0,8.710554769371892e-05
6001,6.01,465,100.0,8.710554769419438e-07
6002,6.01,465,1200.0,1.0452665723278552e-05
6003,6.01,465,2300.0,2.0034275969651223e-05
6004,6.01,465,3400.0,2.961588621595721e-05
6005,6.01,465,4500.0,3.9197496462234446e-05
6006,6.01,465,5600.0,4.877910670874695e-05
6007,6.01,465,6700.0,5.8360716954617864e-05
6008,6.01,465,7800.0,6.79423272012528e-05
6009,6.01,465,8900.0,7.752393744776182e-05
6010,6.01,465,10000.0,8.710554769385269e-05
6011,6.02,465,100.0,8.710554769379868e-07
6012,6.02,465,1200.0,1.0452665723308325e-05
6013,6.02,465,2300.0,2.0034275969652202e-05
6014,6.02,465,3400.0,2.9615886215961042e-05
6015,6.02,465,4500.0,3.919749646229318e-05
6016,6.02,465,5600.0,4.877910670863892e-05
6017,6.02,465,6700.0,5.836071695497982e-05
6018,6.02,465,7800.0,6.794232720131707e-05
6019,6.02,465,8900.0,7.752393744765752e-05
6020,6.02,465,10000.0,8.710554769404971e-05
6021,6.03,465,100.0,8.710554769406532e-07
6022,6.03,465,1200.0,1.045266572327995e-05
6023,6.03,465,2300.0,2.003427596961932e-05
6024,6.03,465,3400.0,2.9615886215952243e-05
6025,6.03,465,4500.0,3.91974964622539e-05
6026,6.03,465,5600.0,4.877910670872174e-05
6027,6.03,465,6700.0,5.836071695498207e-05
6028,6.03,465,7800.0,6.794232720078729e-05
6029,6.03,465,8900.0,7.75239374476597e-05
6030,6.03,465,10000.0,8.710554769399956e-05
6031,6.04,465,100.0,8.710554769399967e-07
6032,6.04,465,1200.0,1.0452665723279306e-05
6033,6.04,465,2300.0,2.0034275969619916e-05
6034,6.04,465,3400.0,2.961588621602081e-05
6035,6.04,465,4500.0,3.919749646229318e-05
6036,6.04,465,5600.0,4.8779106708639776e-05
6037,6.04,465,6700.0,5.836071695489721e-05
6038,6.04,465,7800.0,6.794232720132117e-05
6039,6.04,465,8900.0,7.752393744717038e-05
6040,6.04,465,10000.0,8.710554769406179e-05
6041,6.05,465,100.0,8.71055476939917e-07
6042,6.05,465,1200.0,1.045266572324313e-05
6043,6.05,465,2300.0,2.0034275969619107e-05
6044,6.05,465,3400.0,2.9615886215976526e-05
6045,6.05,465,4500.0,3.919749646238423e-05
6046,6.05,465,5600.0,4.877910670863715e-05
6047,6.05,465,6700.0,5.836071695502586e-05
6048,6.05,465,7800.0,6.794232720146638e-05
6049,6.05,465,8900.0,7.752393744740717e-05
6050,6.05,465,10000.0,8.710554769404998e-05
6051,6.06,465,100.0,8.710554769403305e-07
6052,6.06,465,1200.0,1.0452665723279978e-05
6053,6.06,465,2300.0,2.003427596960646e-05
6054,6.06,465,3400.0,2.9615886216034483e-05
6055,6.06,465,4500.0,3.9197496462250106e-05
6056,6.06,465,5600.0,4.87791067086381e-05
6057,6.06,465,6700.0,5.836071695497968e-05
6058,6.06,465,7800.0,6.794232720132006e-05
6059,6.06,465,8900.0,7.752393744765165e-05
6060,6.06,465,10000.0,8.71055476940669e-05
6061,6.07,465,100.0,8.710554769399383e-07
6062,6.07,465,1200.0,1.045266572329246e-05
6063,6.07,465,2300.0,2.0034275969619964e-05
6064,6.07,465,3400.0,2.9615886215966006e-05
6065,6.07,465,4500.0,3.919749646217016e-05
6066,6.07,465,5600.0,4.877910670863831e-05
6067,6.07,465,6700.0,5.836071695497428e-05
6068,6.07,465,7800.0,6.794232720120707e-05
6069,6.07,465,8900.0,7.75239374474911e-05
6070,6.07,465,10000.0,8.710554769399065e-05
6071,6.08,465,100.0,8.710554769393314e-07
6072,6.08,465,1200.0,1.0452665723281181e-05
6073,6.08,465,2300.0,2.003427596964708e-05
6074,6.08,465,3400.0,2.9615886215957667e-05
6075,6.08,465,4500.0,3.9197496462299816e-05
6076,6.08,465,5600.0,4.8779106708639776e-05
6077,6.08,465,6700.0,5.836071695510124e-05
6078,6.08,465,7800.0,6.794232720143604e-05
6079,6.08,465,8900.0,7.752393744732205e-05
6080,6.08,465,10000.0,8.710554769421005e-05
6081,6.09,465,100.0,8.710554769378531e-07
6082,6.09,465,1200.0,1.0452665723272265e-05
6083,6.09,465,2300.0,2.0034275969645693e-05
6084,6.09,465,3400.0,2.9615886215951796e-05
6085,6.09,465,4500.0,3.9197496462299816e-05
6086,6.09,465,5600.0,4.877910670858538e-05
6087,6.09,465,6700.0,5.8360716955015535e-05
6088,6.09,465,7800.0,6.794232720131985e-05
6089,6.09,465,8900.0,7.752393744757574e-05
6090,6.09,465,10000.0,8.710554769399812e-05
6091,6.1,465,100.0,8.710554769400308e-07
6092,6.1,465,1200.0,1.045266572321852e-05
6093,6.1,465,2300.0,2.0034275969618697e-05
6094,6.1,465,3400.0,2.9615886216043502e-05
6095,6.1,465,4500.0,3.9197496461949504e-05
6096,6.1,465,5600.0,4.8779106708640095e-05
6097,6.1,465,6700.0,5.836071695496087e-05
6098,6.1,465,7800.0,6.794232720131968e-05
6099,6.1,465,8900.0,7.752393744765833e-05
6100,6.1,465,10000.0,8.710554769366604e-05
6101,6.11,465,100.0,8.710554769398672e-07
6102,6.11,465,1200.0,1.0452665723256323e-05
6103,6.11,465,2300.0,2.0034275969619557e-05
6104,6.11,465,3400.0,2.9615886215924596e-05
6105,6.11,465,4500.0,3.9197496462256184e-05
6106,6.11,465,5600.0,4.877910670868275e-05
6107,6.11,465,6700.0,5.8360716954802076e-05
6108,6.11,465,7800.0,6.794232720140098e-05
6109,6.11,465,8900.0,7.752393744764965e-05
6110,6.11,465,10000.0,8.710554769417459e-05
6111,6.12,465,100.0,8.710554769399976e-07
6112,6.12,465,1200.0,1.0452665723279306e-05
6113,6.12,465,2300.0,2.003427596962941e-05
6114,6.12,465,3400.0,2.9615886215852856e-05
6115,6.12,465,4500.0,3.919749646217022e-05
6116,6.12,465,5600.0,4.8779106708639864e-05
6117,6.12,465,6700.0,5.8360716954969965e-05
6118,6.12,465,7800.0,6.794232720133609e-05
6119,6.12,465,8900.0,7.752393744765952e-05
6120,6.12,465,10000.0,8.710554769399956e-05
6121,6.13,465,100.0,8.710554769399794e-07
6122,6.13,465,1200.0,1.045266572327888e-05
6123,6.13,465,2300.0,2.0034275969617995e-05
6124,6.13,465,3400.0,2.961588621595986e-05
6125,6.13,465,4500.0,3.919749646229629e-05
6126,6.13,465,5600.0,4.8779106708639864e-05
6127,6.13,465,6700.0,5.836071695497323e-05
6128,6.13,465,7800.0,6.79423272014778e-05
6129,6.13,465,8900.0,7.75239374476597e-05
6130,6.13,465,10000.0,8.710554769404859e-05
6131,6.14,465,100.0,8.710554769399967e-07
6132,6.14,465,1200.0,1.045266572329547e-05
6133,6.14,465,2300.0,2.0034275969619557e-05
6134,6.14,465,3400.0,2.961588621595986e-05
6135,6.14,465,4500.0,3.9197496462299816e-05
6136,6.14,465,5600.0,4.877910670864153e-05
6137,6.14,465,6700.0,5.8360716955077484e-05
6138,6.14,465,7800.0,6.794232720145954e-05
6139,6.14,465,8900.0,7.752393744766187e-05
6140,6.14,465,10000.0,8.710554769353376e-05
6141,6.15,465,100.0,8.710554769403486e-07
6142,6.15,465,1200.0,1.0452665723279978e-05
6143,6.15,465,2300.0,2.0034275969617772e-05
6144,6.15,465,3400.0,2.961588621595986e-05
6145,6.15,465,4500.0,3.919749646229993e-05
6146,6.15,465,5600.0,4.8779106708639864e-05
6147,6.15,465,6700.0,5.836071695504953e-05
6148,6.15,465,7800.0,6.794232720147171e-05
6149,6.15,465,8900.0,7.752393744760664e-05
6150,6.15,465,10000.0,8.710554769344457e-05
6151,6.16,465,100.0,8.710554769419069e-07
6152,6.16,465,1200.0,1.045266572327421e-05
6153,6.16,465,2300.0,2.0034275969643894e-05
6154,6.16,465,3400.0,2.96158862159424e-05
6155,6.16,465,4500.0,3.919749646234671e-05
6156,6.16,465,5600.0,4.877910670864781e-05
6157,6.16,465,6700.0,5.836071695497982e-05
6158,6.16,465,7800.0,6.794232720130667e-05
6159,6.16,465,8900.0,7.752393744764696e-05
6160,6.16,465,10000.0,8.71055476938638e-05
6161,6.17,465,100.0,8.710554769399967e-07
6162,6.17,465,1200.0,1.0452665723263826e-05
6163,6.17,465,2300.0,2.0034275969542704e-05
6164,6.17,465,3400.0,2.961588621588214e-05
6165,6.17,465,4500.0,3.91974964623805e-05
6166,6.17,465,5600.0,4.877910670862678e-05
6167,6.17,465,6700.0,5.836071695479768e-05
6168,6.17,465,7800.0,6.794232720102883e-05
6169,6.17,465,8900.0,7.75239374476573e-05
6170,6.17,465,10000.0,8.710554769380109e-05
6171,6.18,465,100.0,8.710554769391652e-07
6172,6.18,465,1200.0,1.0452665723254913e-05
6173,6.18,465,2300.0,2.003427596969546e-05
6174,6.18,465,3400.0,2.961588621594805e-05
6175,6.18,465,4500.0,3.919749646231169e-05
6176,6.18,465,5600.0,4.877910670856662e-05
6177,6.18,465,6700.0,5.8360716955090975e-05
6178,6.18,465,7800.0,6.794232720134087e-05
6179,6.18,465,8900.0,7.75239374476669e-05
6180,6.18,465,10000.0,8.710554769401717e-05
6181,6.19,465,100.0,8.710554769399555e-07
6182,6.19,465,1200.0,1.0452665723234359e-05
6183,6.19,465,2300.0,2.003427596957616e-05
6184,6.19,465,3400.0,2.961588621589853e-05
6185,6.19,465,4500.0,3.9197496462411835e-05
6186,6.19,465,5600.0,4.877910670848635e-05
6187,6.19,465,6700.0,5.836071695466866e-05
6188,6.19,465,7800.0,6.794232720130082e-05
6189,6.19,465,8900.0,7.752393744731273e-05
6190,6.19,465,10000.0,8.710554769415542e-05
6191,6.2,465,100.0,8.710554769377317e-07
6192,6.2,465,1200.0,1.0452665723279387e-05
6193,6.2,465,2300.0,2.003427596958521e-05
6194,6.2,465,3400.0,2.9615886215973358e-05
6195,6.2,465,4500.0,3.9197496462126825e-05
6196,6.2,465,5600.0,4.8779106708638855e-05
6197,6.2,465,6700.0,5.836071695459031e-05
6198,6.2,465,7800.0,6.794232720112456e-05
6199,6.2,465,8900.0,7.752393744740567e-05
6200,6.2,465,10000.0,8.71055476938878e-05
6201,6.21,465,100.0,8.710554769374104e-07
6202,6.21,465,1200.0,1.0452665723277607e-05
6203,6.21,465,2300.0,2.0034275969529436e-05
6204,6.21,465,3400.0,2.9615886216059627e-05
6205,6.21,465,4500.0,3.919749646234653e-05
6206,6.21,465,5600.0,4.8779106708639776e-05
6207,6.21,465,6700.0,5.836071695486882e-05
6208,6.21,465,7800.0,6.79423272012791e-05
6209,6.21,465,8900.0,7.752393744798236e-05
6210,6.21,465,10000.0,8.710554769399956e-05
6211,6.22,465,100.0,8.710554769399174e-07
6212,6.22,465,1200.0,1.0452665723278832e-05
6213,6.22,465,2300.0,2.003427596961433e-05
6214,6.22,465,3400.0,2.9615886215959304e-05
6215,6.22,465,4500.0,3.9197496462348036e-05
6216,6.22,465,5600.0,4.8779106708596605e-05
6217,6.22,465,6700.0,5.836071695476635e-05
6218,6.22,465,7800.0,6.794232720117064e-05
6219,6.22,465,8900.0,7.752393744746263e-05
6220,6.22,465,10000.0,8.710554769386616e-05
6221,6.23,465,100.0,8.710554769290181e-07
6222,6.23,465,1200.0,1.0452665723256372e-05
6223,6.23,465,2300.0,2.0034275969592432e-05
6224,6.23,465,3400.0,2.961588621595848e-05
6225,6.23,465,4500.0,3.919749646211854e-05
6226,6.23,465,5600.0,4.8779106708722996e-05
6227,6.23,465,6700.0,5.836071695488769e-05
6228,6.23,465,7800.0,6.794232720125854e-05
6229,6.23,465,8900.0,7.75239374477816e-05
6230,6.23,465,10000.0,8.710554769399956e-05
6231,6.24,465,100.0,8.710554769402654e-07
6232,6.24,465,1200.0,1.0452665723294561e-05
6233,6.24,465,2300.0,2.0034275969603443e-05
6234,6.24,465,3400.0,2.9615886215846005e-05
6235,6.24,465,4500.0,3.919749646224775e-05
6236,6.24,465,5600.0,4.877910670874601e-05
6237,6.24,465,6700.0,5.836071695492102e-05
6238,6.24,465,7800.0,6.794232720115325e-05
6239,6.24,465,8900.0,7.752393744777053e-05
6240,6.24,465,10000.0,8.710554769399812e-05
6241,6.25,469,100.0,1.0005597302031956e-06
6242,6.25,469,1200.0,1.200671676245786e-05
6243,6.25,469,2300.0,2.3012873794679373e-05
6244,6.25,469,3400.0,3.401903082668773e-05
6245,6.25,469,4500.0,4.5025187859140526e-05
6246,6.25,469,5600.0,5.603134489144214e-05
6247,6.25,469,6700.0,6.703750192361044e-05
6248,6.25,469,7800.0,7.804365895564395e-05
6249,6.25,469,8900.0,8.904981598771869e-05
6250,6.25,469,10000.0,0.00010005597302009588
6251,6.26,469,100.0,1.0005597302031105e-06
6252,6.26,469,1200.0,1.2006716762436946e-05
6253,6.26,469,2300.0,2.30128737946736e-05
6254,6.26,469,3400.0,3.40190308269032e-05
6255,6.26,469,4500.0,4.502518785914151e-05
6256,6.26,469,5600.0,5.603134489129748e-05
6257,6.26,469,6700.0,6.703750192325243e-05
6258,6.26,469,7800.0,7.80436589558453e-05
6259,6.26,469,8900.0,8.904981598807794e-05
6260,6.26,469,10000.0,0.00010005597302039118
6261,6.27,469,100.0,1.0005597302036318e-06
6262,6.27,469,1200.0,1.200671676246414e-05
6263,6.27,469,2300.0,2.301287379459801e-05
6264,6.27,469,3400.0,3.40190308269384e-05
6265,6.27,469,4500.0,4.502518785914122e-05
6266,6.27,469,5600.0,5.603134489119232e-05
6267,6.27,469,6700.0,6.703750192371421e-05
6268,6.27,469,7800.0,7.804365895581987e-05
6269,6.27,469,8900.0,8.904981598818462e-05
6270,6.27,469,10000.0,0.00010005597302029645
6271,6.28,469,100.0,1.0005597302012576e-06
6272,6.28,469,1200.0,1.2006716762432515e-05
6273,6.28,469,2300.0,2.3012873794674674e-05
6274,6.28,469,3400.0,3.4019030826917856e-05
6275,6.28,469,4500.0,4.502518785907402e-05
6276,6.28,469,5600.0,5.603134489137588e-05
6277,6.28,469,6700.0,6.703750192373118e-05
6278,6.28,469,7800.0,7.804365895584522e-05
6279,6.28,469,8900.0,8.904981598812155e-05
6280,6.28,469,10000.0,0.00010005597302032656
6281,6.29,469,100.0,1.000559730199928e-06
6282,6.29,469,1200.0,1.2006716762346136e-05
6283,6.29,469,2300.0,2.301287379471895e-05
6284,6.29,469,3400.0,3.401903082690638e-05
6285,6.29,469,4500.0,4.502518785925477e-05
6286,6.29,469,5600.0,5.603134489108111e-05
6287,6.29,469,6700.0,6.703750192374511e-05
6288,6.29,469,7800.0,7.804365895605057e-05
6289,6.29,469,8900.0,8.904981598807939e-05
6290,6.29,469,10000.0,0.00010005597302016687
6291,6.3,469,100.0,1.000559730202154e-06
6292,6.3,469,1200.0,1.2006716762416321e-05
6293,6.3,469,2300.0,2.3012873794639508e-05
6294,6.3,469,3400.0,3.401903082687311e-05
6295,6.3,469,4500.0,4.502518785886339e-05
6296,6.3,469,5600.0,5.603134489100878e-05
6297,6.3,469,6700.0,6.703750192347124e-05
6298,6.3,469,7800.0,7.804365895571421e-05
6299,6.3,469,8900.0,8.904981598796285e-05
6300,6.3,469,10000.0,0.00010005597302022852
6301,6.31,469,100.0,1.000559730203884e-06
6302,6.31,469,1200.0,1.2006716762427043e-05
6303,6.31,469,2300.0,2.3012873794608324e-05
6304,6.31,469,3400.0,3.401903082693953e-05
6305,6.31,469,4500.0,4.5025187858905715e-05
6306,6.31,469,5600.0,5.603134489130747e-05
6307,6.31,469,6700.0,6.703750192318542e-05
6308,6.31,469,7800.0,7.804365895546678e-05
6309,6.31,469,8900.0,8.904981598781725e-05
6310,6.31,469,10000.0,0.00010005597302040374
6311,6.32,469,100.0,1.0005597301965466e-06
6312,6.32,469,1200.0,1.2006716762419599e-05
6313,6.32,469,2300.0,2.3012873794634856e-05
6314,6.32,469,3400.0,3.4019030826901606e-05
6315,6.32,469,4500.0,4.5025187858984496e-05
6316,6.32,469,5600.0,5.603134489148353e-05
6317,6.32,469,6700.0,6.703750192325402e-05
6318,6.32,469,7800.0,7.804365895582658e-05
6319,6.32,469,8900.0,8.904981598794599e-05
6320,6.32,469,10000.0,0.00010005597301968703
6321,6.33,469,100.0,1.000559730203167e-06
6322,6.33,469,1200.0,1.2006716762454248e-05
6323,6.33,469,2300.0,2.3012873794659105e-05
6324,6.33,469,3400.0,3.401903082675641e-05
6325,6.33,469,4500.0,4.502518785914118e-05
6326,6.33,469,5600.0,5.603134489131903e-05
6327,6.33,469,6700.0,6.70375019235966e-05
6328,6.33,469,7800.0,7.804365895578775e-05
6329,6.33,469,8900.0,8.904981598806644e-05
6330,6.33,469,10000.0,0.00010005597302006628
6331,6.34,469,100.0,1.0005597301995402e-06
6332,6.34,469,1200.0,1.2006716762432113e-05
6333,6.34,469,2300.0,2.3012873794583072e-05
6334,6.34,469,3400.0,3.401903082689347e-05
6335,6.34,469,4500.0,4.502518785914485e-05
6336,6.34,469,5600.0,5.603134489146341e-05
6337,6.34,469,6700.0,6.703750192338185e-05
6338,6.34,469,7800.0,7.804365895584997e-05
6339,6.34,469,8900.0,8.90498159879931e-05
6340,6.34,469,10000.0,0.00010005597302007187
6341,6.35,469,100.0,1.000559730203143e-06
6342,6.35,469,1200.0,1.2006716762380244e-05
6343,6.35,469,2300.0,2.301287379459799e-05
6344,6.35,469,3400.0,3.401903082699247e-05
6345,6.35,469,4500.0,4.502518785914428e-05
6346,6.35,469,5600.0,5.603134489136311e-05
6347,6.35,469,6700.0,6.703750192360918e-05
6348,6.35,469,7800.0,7.804365895584356e-05
6349,6.35,469,8900.0,8.904981598802218e-05
6350,6.35,469,10000.0,0.0001000559730204777
6351,6.36,469,100.0,1.0005597302031456e-06
6352,6.36,469,1200.0,1.200671676243558e-05
6353,6.36,469,2300.0,2.3012873794671292e-05
6354,6.36,469,3400.0,3.4019030826906214e-05
6355,6.36,469,4500.0,4.502518785921505e-05
6356,6.36,469,5600.0,5.603134489137588e-05
6357,6.36,469,6700.0,6.703750192367901e-05
6358,6.36,469,7800.0,7.80436589560453e-05
6359,6.36,469,8900.0,8.904981598806887e-05
6360,6.36,469,10000.0,0.00010005597302030601
6361,6.37,469,100.0,1.0005597302019708e-06
6362,6.37,469,1200.0,1.2006716762446011e-05
6363,6.37,469,2300.0,2.3012873794733898e-05
6364,6.37,469,3400.0,3.401903082690767e-05
6365,6.37,469,4500.0,4.502518785915283e-05
